Year,Month,news_category,keyword,headline,date,news_station,link
2023,Feb,อาชญากรรม,ตร.,ตร.ยืนยันสั่งขัง1ในพี่น้อง4บ.จริงเหตุลาราชการไปตปท.ไม่ถูกต้อง,2023-02-03,ThaiPBS,https://www.thaipbs.or.th/news/content/324212
2023,Feb,อาชญากรรม,จับ,แรมโบ้อีสานควงสนธิญาแจ้งจับวีระ-เอกลักษณ์คดีหมิ่นประมาท-พ.ร.บ.คอมพ์,2023-02-06,ไทยรัฐ,https://www.thairath.co.th/news/crime/2622591
2023,Feb,อาชญากรรม,จับ,ตร.ศปอส.บุกทลายเว็บพนันกลางกรุงจับสาวดูแลพบเงินหมุนเวียน200ล้าน,2023-02-24,ไทยรัฐ,https://www.thairath.co.th/news/crime/2638673
2023,Feb,อาชญากรรม,คดี,ตำรวจPCTเตรียมส่งหลักฐานดำเนินคดี“ผู้กำกับพ.”โยงเว็บพนัน,2023-02-23,ThaiPBS,https://www.thaipbs.or.th/news/content/324901
2023,Feb,อาชญากรรม,คดี,บิ๊กโจ๊กสั่งแจ้งความดำเนินคดีตม.107คนทุจริตออกวีซ่าให้กลุ่มทุนจีนสีเทา,2023-02-22,ไทยรัฐ,https://www.thairath.co.th/news/crime/2636705
2023,Feb,อาชญากรรม,เงิน,5จนท.สรรพสามิตมอบตัวแล้วรีดเงินยัดบุหรี่ปลอมแม่ค้าปฏิเสธทุกข้อหา,2023-02-21,ThaiPBS,https://www.thaipbs.or.th/news/content/324799
2023,Feb,อาชญากรรม,เงิน,พบพิรุธแชทแม่เด็ก8เดือนถูกลบ-สอบบัญชีการเงิน,2023-02-09,ThaiPBS,https://www.thaipbs.or.th/news/content/324407
2023,Feb,อาชญากรรม,พนัน,"""บิ๊กรอย""ทลายเว็บพนันกลางเมืองมหาสารคามพบเงินหมุนเวียนกว่า50ล้าน",2023-02-17,ไทยรัฐ,https://www.thairath.co.th/news/crime/2632243
2023,Feb,อาชญากรรม,พนัน,"จ่อขยายผลเครือข่ายเว็บพนันมาเก๊า888หลัง""ดิวอริสรา""ให้ข้อมูลเพิ่ม",2023-02-15,ไทยรัฐ,https://www.thairath.co.th/news/crime/2630448
2023,Feb,อาชญากรรม,มาเก๊า888,"ศาลสั่งปรับ-จำคุก""เกียร์MCKING""ทำเพลงให้เว็บพนัน""มาเก๊า888""",2023-02-22,ไทยรัฐ,https://www.thairath.co.th/news/crime/2636570
2023,Feb,อาชญากรรม,มาเก๊า888,พล.ต.ท.ปัญญาเสียชีวิตไม่เกี่ยวเครียดทำคดีเมาเก๊า888-ยังไม่ออกหมายจับพี่น้อง3บ.,2023-02-20,ไทยรัฐ,https://www.thairath.co.th/news/crime/2634446
2023,Feb,อาชญากรรม,ยิง,"รวบ""เอกมหาราช""พร้อม2สมุนแก๊งมือปืนยิงสมาชิกอบต.อิปันปมแค้นส่วนตัว",2023-02-10,ไทยรัฐ,https://www.thairath.co.th/news/crime/2626503
2023,Feb,อาชญากรรม,ยิง,ผบช.ภาค3เชื่อได้ตัวคนร้ายยิงแสกหน้าตำรวจสภ.ปากช่องเร็วๆนี้,2023-02-08,ไทยรัฐ,https://www.thairath.co.th/news/crime/2624676
2023,Feb,อาชญากรรม,สาว,"เปิดตัว""สกาย""พยานคดีดาราสาวไต้หวันรับถูกตร.เรียกเงิน",2023-02-01,ThaiPBS,https://www.thaipbs.or.th/news/content/324122
2023,Feb,อาชญากรรม,สาว,"หนุมานลุยร้อยเอ็ดจับโจรเหนือเมฆ""ผจก.สาว""พาผัวงัดปั๊ม32แห่ง",2023-02-05,ไทยรัฐ,https://www.thairath.co.th/news/crime/2621503
2023,Feb,อาชญากรรม,หนุ่ม,อุทาหรณ์หนุ่มใหญ่วัย43นอนทับสายชาร์จโทรศัพท์มือถือช็อตดับคาห้องเช่า,2023-02-12,ไทยรัฐ,https://www.thairath.co.th/news/crime/2628121
2023,Feb,อาชญากรรม,หนุ่ม,ตร.ไซเบอร์บุกค้นบ้านหนุ่มโพสต์โชว์อาวุธผงะพบของกลางอื้อจับดำเนินคดี,2023-02-26,ไทยรัฐ,https://www.thairath.co.th/news/crime/2639741
2023,Feb,อาชญากรรม,เว็บพนัน,"เผยปม""นายพล""คุมเว็บพนันมีสารวัตรเอี่ยวด้วยค้นทะเบียนราษฎร์เหยื่อ",2023-02-12,ไทยรัฐ,https://www.thairath.co.th/news/crime/2627851
2023,Feb,อาชญากรรม,เว็บพนัน,"ศาลสั่งปรับ-จำคุก""เกียร์MCKING""ทำเพลงให้เว็บพนัน""มาเก๊า888""",2023-02-22,ไทยรัฐ,https://www.thairath.co.th/news/crime/2636570
2023,Mar,อาชญากรรม,ตร.,อดีตผัวง้อเมียไม่สำเร็จคว้ามีดแทงไส้ไหลคาร้านชำตร.สามพรานตามจับได้แล้ว,2023-03-07,ไทยรัฐ,https://www.thairath.co.th/news/crime/2647433
2023,Mar,อาชญากรรม,ตร.,ตร.สุพรรณฯจ่อแถลงจับหนุ่มยิงมั่วดับ1เจ็บ2แม่คนตายช็อกเสียลูกกะทันหัน,2023-03-13,ไทยรัฐ,https://www.thairath.co.th/news/crime/2652295
2023,Mar,อาชญากรรม,คดี,ศาลนัดสอบแยมธมลพรรณ์และสามีกับพวกคดีทำเว็บโป๊-พนัน-ฟอกเงิน14มี.ค.,2023-03-13,ไทยรัฐ,https://www.thairath.co.th/news/crime/2652528
2023,Mar,อาชญากรรม,คดี,ร้องผบ.ตร.ถูกแก๊งคอลเซ็นเตอร์หลอก90ล้านตั้งแต่ปลายปี64คดีไม่คืบ,2023-03-03,ไทยรัฐ,https://www.thairath.co.th/news/crime/2644486
2023,Mar,อาชญากรรม,จับ,ตร.สุพรรณฯจ่อแถลงจับหนุ่มยิงมั่วดับ1เจ็บ2แม่คนตายช็อกเสียลูกกะทันหัน,2023-03-13,ไทยรัฐ,https://www.thairath.co.th/news/crime/2652295
2023,Mar,อาชญากรรม,จับ,คดีโกงสหกรณ์ตำรวจพัทลุงใกล้จบจับเพิ่ม4คนยึดทรัพย์อีก62ล้าน,2023-03-17,ไทยรัฐ,https://www.thairath.co.th/news/crime/2656795
2023,Mar,อาชญากรรม,ดับ,ลูกจ้างตัดไม้หลอนยาเลื่อยตัดคอนายจ้างดับสยองขุดหลุมฝัง,2023-03-11,ไทยรัฐ,https://www.thairath.co.th/news/crime/2651178
2023,Mar,อาชญากรรม,ดับ,มือปืนคลั่งยิงดะดับ1เจ็บ2หนีไปจนมุมชัยนาทรับยิงจริง-ไม่รู้มีคนตาย,2023-03-13,ไทยรัฐ,https://www.thairath.co.th/news/crime/2652105
2023,Mar,อาชญากรรม,ยิง,อดีตแฟนบุกยิงจนท.ธุรการสาวคาร.ร.อนุบาลที่หนองบัวลำภู3นัดเจ็บสาหัส,2023-03-01,ไทยรัฐ,https://www.thairath.co.th/news/crime/2642985
2023,Mar,อาชญากรรม,ยิง,"รวบแล้ว""หนุ่มปืนโหด""ยิงเพื่อนบ้านดับสารภาพแค้นฝังใจย่องหาเมีย",2023-03-19,ไทยรัฐ,https://www.thairath.co.th/news/crime/2657646
2023,Mar,อาชญากรรม,สาว,"บ่อนสารวัตรซัวหลักฐานแน่นผบช.ก.จ่อแจ้งข้อหาแน่ ถ้าสาวถึง ""นายพล""ก็จับ!",2023-03-03,ไทยรัฐ,https://www.thairath.co.th/news/crime/2644141
2023,Mar,อาชญากรรม,สาว,ตำรวจสิงห์บุรีบุกจับหนุ่ม36ให้ยาบ้าลูกสาว13กับลูกชาย10ขวบร่วมวงเสพ,2023-03-04,ไทยรัฐ,https://www.thairath.co.th/news/crime/2645058
2023,Mar,อาชญากรรม,รับ,ลุงโทนี่พบตำรวจไซเบอร์รับทราบข้อหาชักชวนเล่นเว็บพนันสารภาพทำไปเพราะร้อนเงิน,2023-03-15,ไทยรัฐ,https://www.thairath.co.th/news/crime/2654575
2023,Mar,อาชญากรรม,รับ,ปคบ.ลุยค้นคลินิก2จุดจับหมอเถื่อนลักลอบเปิดรักษาคนโดยไม่ได้รับอนุญาต,2023-03-19,ไทยรัฐ,https://www.thairath.co.th/news/crime/2657866
2023,Mar,อาชญากรรม,สารวัตร,"27ชม.!บุกจับ""สารวัตรเครียด""ได้รับบาดเจ็บนำส่งรพ.",2023-03-15,ThaiPBS,https://www.thaipbs.or.th/news/content/325587
2023,Mar,อาชญากรรม,สารวัตร,ยืนยันสารวัตรกานต์ตำรวจคลั่งเสียชีวิตแล้วที่รพ.ภูมิพลฯ,2023-03-15,ไทยรัฐ,https://www.thairath.co.th/news/crime/2654988
2023,Mar,อาชญากรรม,หนุ่ม,จับหนุ่มอิรักวีซ่าขาด8ปีเห็นตำรวจถึงกับเป็นลมแบล็กลิสต์ห้ามเข้าประเทศ10ปี,2023-03-28,ไทยรัฐ,https://www.thairath.co.th/news/crime/2665896
2023,Mar,อาชญากรรม,หนุ่ม,หนุ่มใหญ่กิจการเจ๊งหนี้ท่วมผูกคอดับเผยญาติเคยชดใช้ให้นับสิบล้าน,2023-03-22,ไทยรัฐ,https://www.thairath.co.th/news/crime/2660886
2023,Mar,อาชญากรรม,บ้าน,"ตร.ค้นหลักฐานรอบบ้าน""สารวัตรกานต์""เพิ่มเติมเตรียมมีความเห็นสั่งไม่ฟ้อง",2023-03-18,ไทยรัฐ,https://www.thairath.co.th/news/crime/2657190
2023,Mar,อาชญากรรม,บ้าน,อรินทราชคุมเข้มเจรจาไม่เป็นผลเสียงปืนดังจากบ้านสารวัตรสันติบาลกว่า20นัด,2023-03-14,ไทยรัฐ,https://www.thairath.co.th/news/crime/2653473
2023,Apr,อาชญากรรม,ตร.,"ตร.คุมตัวชายต้องสงสัยลักพาตัว""เซลส์สาว""เชียงใหม่",2023-04-30,ThaiPBS,https://www.thaipbs.or.th/news/content/327170
2023,Apr,อาชญากรรม,ตร.,ตร.รวบหน.ขบวนการอุ้มบุญรายใหญ่พบจนท.เขตบางรักโยงกระทำผิด,2023-04-11,ThaiPBS,https://www.thaipbs.or.th/news/content/326539
2023,Apr,อาชญากรรม,ตาย,ตำรวจน้ำแกะรอยรวบขาใหญ่ศรีราชาหนีคดีทำเหิมประกาศไม่กลัวขอสู้ตาย,2023-04-25,ไทยรัฐ,https://www.thairath.co.th/news/local/east/2688178
2023,Apr,อาชญากรรม,ดับ,รวบผัวหึงโหดยิงเมียวัย19ดับคาบ้านอดีตคนรักเก่าโมโหที่ไม่ยอมกลับบ้าน,2023-04-06,ไทยรัฐ,https://www.thairath.co.th/news/crime/2673611
2023,Apr,อาชญากรรม,สาว,เพื่อนแดนเซอร์สาวถูกแฟนบุกยิงแฉฝ่ายชายชอบตบตี-ใช้ความรุนแรง,2023-04-19,ไทยรัฐ,https://www.thairath.co.th/news/crime/2683158
2023,Apr,อาชญากรรม,สาว,ผบ.ตร.จ่อเรียกสาวโพสต์เจอตร.ใจดีปล่อยมาสอบเปิดจุดเล่นน้ำสีลมให้กทม.พิจารณา,2023-04-14,ไทยรัฐ,https://www.thairath.co.th/news/crime/2680063
2023,Apr,อาชญากรรม,คดี,ผบ.ตร.มอบ“บิ้กโจ๊ก”ดูแลคดีวางยาเร่งสอบหาคนร่วมทำผิด,2023-04-27,ThaiPBS,https://www.thaipbs.or.th/news/content/327078
2023,Apr,อาชญากรรม,คดี,"ทนายยัน""น้ำเพชรเพชรลดา""ยังไม่ได้รับสารภาพเตรียมรวบรวมหลักฐานต่อสู้คดี",2023-04-18,ไทยรัฐ,https://www.thairath.co.th/news/crime/2682965
2023,Apr,อาชญากรรม,ศพ,หนุ่มเบญจเพสคลั่งฟันคอป้าดับห่อศพขึ้นจยย.ไป3กม.ทิ้งในท่อน้ำ,2023-04-08,ไทยรัฐ,https://www.thairath.co.th/news/crime/2675193
2023,Apr,อาชญากรรม,ศพ,"พบศพ""เซลส์สาว""ในโรงแรมจ.เชียงใหม่",2023-04-30,ThaiPBS,https://www.thaipbs.or.th/news/content/327173
2023,Apr,อาชญากรรม,ฆ่า,จับแก๊งอุ้มฆ่านายกอบต.ดอนหาย8เดือนศพถูกทิ้งหุบเขาเหลือแต่กระดูก,2023-04-07,ไทยรัฐ,https://www.thairath.co.th/news/crime/2674455
2023,Apr,อาชญากรรม,ฆ่า,"จ่อแจ้งข้อหาเพิ่ม""แอม""ฆ่าโดยไตร่ตรองเพื่อประสงค์ต่อทรัพย์",2023-04-27,ไทยรัฐ,https://www.thairath.co.th/news/crime/2689464
2023,Apr,อาชญากรรม,ยิง,ปะทะเดือด!ทหาร-อส.ถูกปิดล้อมขว้างไปป์บอมบ์-ยิงM-79ถล่ม,2023-04-09,ThaiPBS,https://www.thaipbs.or.th/news/content/326455
2023,Apr,อาชญากรรม,ยิง,ตำรวจวางกรอบสอบพ่อผู้เป็นเจ้าของปืนครบทุกประเด็นปมอาวุธที่อิคคิวใช้ยิงจีจี้,2023-04-23,ไทยรัฐ,https://www.thairath.co.th/news/crime/2686796
2023,Apr,อาชญากรรม,แอม,ตำรวจนำตัว2วัยรุ่นพยานสำคัญชี้จุดแอมจ้าง500นำถุงดำใส่ขวดไซยาไนด์ฝังดิน(คลิป),2023-04-27,ไทยรัฐ,https://www.thairath.co.th/news/crime/2689606
2023,Apr,อาชญากรรม,แอม,"รอลุ้นผล!ตร.ส่งแคปซูลสมุนไพร""แอม""อ้างใช้แก้โควิดให้""อ.อ๊อด""ตรวจสอบ",2023-04-30,ThaiPBS,https://www.thaipbs.or.th/news/content/327178
2023,Apr,อาชญากรรม,เงิน,"บุกค้นโกดัง""พัสดุทิพย์""หลอกเก็บเงินปลายทางเสียหายรวม20ล้าน",2023-04-25,ThaiPBS,https://www.thaipbs.or.th/news/content/326959
2023,Apr,อาชญากรรม,เงิน,ค้นบ้านหน.ฝ่ายรายได้เขตราชเทวีพบเงิน6.9ล้านบาทซุกรถยนต์ภรรยา,2023-04-06,ThaiPBS,https://www.thaipbs.or.th/news/content/326358
2023,Apr,อาชญากรรม,หนุ่ม,หนุ่มบุกยิงแฟนเก่าดับกลางเมืองพัทยาเพื่อนมาด้วยแกล้งตายรอด,2023-04-18,ไทยรัฐ,https://www.thairath.co.th/news/crime/2682355
2023,Apr,อาชญากรรม,หนุ่ม,บ้านลาดอากาศร้อนกัลบกหนุ่มคว้า9มม.ยิงอริดับคาถนนหน้าร้าน,2023-04-17,ไทยรัฐ,https://www.thairath.co.th/news/crime/2681873
2023,May,อาชญากรรม,ตร.,ตร.บุกค้นบ้านพ่อแม่แอมในอ.ท่ามะกายึดรถเก๋งต้องสงสัย1คัน,2023-05-05,ThaiPBS,https://www.thaipbs.or.th/news/content/327384
2023,May,อาชญากรรม,ตร.,ผบ.ตร.ลุยอีสานติดตามโครงการชุมชนยั่งยืนปลื้มสามารถคืนคนดีสู่สังคม,2023-05-27,ไทยรัฐ,https://www.thairath.co.th/news/local/northeast/2697358
2023,May,อาชญากรรม,แอม,"ขยายผลนักธุรกิจพบเส้นทางการเงินเชื่อมโยง""แอม""",2023-05-03,ThaiPBS,https://www.thaipbs.or.th/news/content/327330
2023,May,อาชญากรรม,แอมไซยาไนด์,"แฉ""แอมไซยาไนด์""ติดต่อทำประกันให้""แด้""หวังรับผลประโยชน์7ล้านบาท",2023-05-10,ไทยรัฐ,https://www.thairath.co.th/news/crime/2692755
2023,May,อาชญากรรม,จับ,ตร.หนองเสือจับมือปืนรับงานยิงนักการเมืองท้องถิ่นอดีตส.ส.เก่าทดแทนบุญคุณ,2023-05-02,ไทยรัฐ,https://www.thairath.co.th/news/crime/2690687
2023,May,อาชญากรรม,จับ,บิ๊กโจ๊กเผยคดีทรายจ่อขอหมายจับแอมไซยาไนด์เพิ่มคาด1-2วันรู้ใครเอี่ยวบ้าง,2023-05-08,ไทยรัฐ,https://www.thairath.co.th/news/crime/2692151
2023,May,อาชญากรรม,คดี,อัยการเลื่อนสั่งคดีม.112“ปิยบุตร”เป็นวันที่24พ.ค.นี้,2023-05-12,ThaiPBS,https://www.thaipbs.or.th/news/content/327658
2023,May,อาชญากรรม,คดี,"""บิ๊กโจ๊ก""เผยศาลออกหมายจับ""แอม""คดีที่15พร้อมสั่งสอบเงิน78ล้าน",2023-05-09,ไทยรัฐ,https://www.thairath.co.th/news/crime/2692537
2023,May,อาชญากรรม,ไซยาไนด์,"""แม่ทราย""หวั่นอิทธิพล""แอมไซยาไนด์""หลังรู้มีตำรวจเอี่ยวในคดี",2023-05-03,ไทยรัฐ,https://www.thairath.co.th/news/crime/2690914
2023,May,อาชญากรรม,ไซยาไนด์,สภาทนายความฯช่วยครอบครัวผู้เสียหายจากคดีวางยาไซยาไนด์,2023-05-09,ThaiPBS,https://www.thaipbs.or.th/news/content/327523
2023,May,อาชญากรรม,ฆ่า,ลุงปืนดุฆ่าเพื่อนบ้านลูกซองซัดดับคาโต๊ะอาหารอ้างสุดทนโดนขโมยไก่,2023-05-31,ไทยรัฐ,https://www.thairath.co.th/news/crime/2698161
2023,May,อาชญากรรม,ฆ่า,"คุม""ไอ้ณัฐ""ฆ่าเซลส์สาวฝากขังถึงกับเข่าทรุดถูก7ข้อหาหนัก",2023-05-02,ไทยรัฐ,https://www.thairath.co.th/news/crime/2690701
2023,May,อาชญากรรม,เงิน,เผาศพ“ก้อย”เหยื่อแอมอาลัย“โจ๊ก”เช็กข้อมูลเส้นเงิน78ล้านจ่อปิดสำนวน,2023-05-11,ไทยรัฐ,https://www.thairath.co.th/news/crime/2692883
2023,May,อาชญากรรม,เงิน,ไม่มีข้อมูลตำรวจด่านตรวจทุ่งสวรรค์ไถเงินผู้การชุมพรยันไม่ยกเลิกด่าน,2023-05-18,ไทยรัฐ,https://www.thairath.co.th/news/crime/2694999
2023,May,อาชญากรรม,ยิง,หลวงตาเปิดศึกยิงถล่มหลวงพ่อรัวหมดโม่ปมเขม่นลำดับที่นั่งเวลาเข้าพิธี,2023-05-10,ไทยรัฐ,https://www.thairath.co.th/news/crime/2692609
2023,May,อาชญากรรม,ยิง,มอบตัวแล้วพี่ชายวัย76พกปืนมายิงน้องสาวเครียดกลัวโดนโกงมรดก,2023-05-21,ไทยรัฐ,https://www.thairath.co.th/news/crime/2695703
2023,May,อาชญากรรม,สาว,บิ๊กโจ๊กยันจับจีจี้นักข่าวสาวตำรวจยึดกฎหมาย-ไม่กลั่นแกล้งเล็งขึ้นบัญชีดำ,2023-05-28,ไทยรัฐ,https://www.thairath.co.th/news/crime/2697492
2023,May,อาชญากรรม,สาว,หนุ่มโปแลนด์ฆ่าหั่นศพสาวยูเครนคาคอนโดก่อนโบกแท็กซี่พาหลบหนีชายแดน,2023-05-15,ไทยรัฐ,https://www.thairath.co.th/news/crime/2694225
2023,May,อาชญากรรม,หนุ่ม,มือมืดใช้ปืนลูกซองยิงหนุ่มสวนยาง4นัดดับคาถนนที่พัทลุงขณะขี่จยย.กลับบ้าน,2023-05-07,ไทยรัฐ,https://www.thairath.co.th/news/crime/2691884
2023,May,อาชญากรรม,หนุ่ม,กองปราบขยายผลเครือข่ายเว็บพนันสารวัตรซัวรวบหนุ่ม28ปีเงินสดกว่า2ล้าน,2023-05-12,ไทยรัฐ,https://www.thairath.co.th/news/crime/2693252
2023,Jun,อาชญากรรม,ตำรวจ,"""อัจฉริยะ""จ่ออุทธรณ์หลังศาลยกฟ้อง48ตำรวจภาค1ชุดทำคดี""แตงโม""",2023-06-06,ไทยรัฐ,https://www.thairath.co.th/news/crime/2699722
2023,Jun,อาชญากรรม,ตร.,ฆ่าโหดม่ายสาวจ่อยิงกกหูดับคาสวนยางตร.เร่งคลี่ปมสังหาร-ล่ามือปืน,2023-06-22,ไทยรัฐ,https://www.thairath.co.th/news/crime/2703716
2023,Jun,อาชญากรรม,ยิง,หนุ่ม25บุกยิงเมียสาววัย20ก่อนปลิดชีพตัวเองผู้ชายตายผู้หญิงรอด,2023-06-28,ไทยรัฐ,https://www.thairath.co.th/news/crime/2705456
2023,Jun,อาชญากรรม,ยิง,รวบมือปืนคาซัคฯยิงนักธุรกิจรัสเซียเจ็บคาสนามบินภูเก็ตขณะจะหลบหนี(คลิป),2023-06-08,ไทยรัฐ,https://www.thairath.co.th/news/crime/2700226
2023,Jun,อาชญากรรม,ดับ,ไขปม!ถังดับเพลิงเก่า-ความร้อนเพิ่มความเสี่ยงระเบิด,2023-06-23,ThaiPBS,https://www.thaipbs.or.th/news/content/329058
2023,Jun,อาชญากรรม,ดับ,ตร.ปิดล้อมจับหญิงสติไม่ดียิงเพื่อนบ้านดับหลังเกิดเหตุทะเลาะกัน,2023-06-10,ไทยรัฐ,https://www.thairath.co.th/news/crime/2700789
2023,Jun,อาชญากรรม,คดี,"""คดี5คนหาย""โอละพ่อที่แท้หนีเที่ยวบิ๊กโจ๊กเอาผิด2รายฐานพรากผู้เยาว์",2023-06-30,ไทยรัฐ,https://www.thairath.co.th/news/crime/2706039
2023,Jun,อาชญากรรม,คดี,"""แม่แตงโม""บุกกองปราบแจ้งจับคนสนิทแตงโมพร้อมขอศาลรื้อคดีเป็นฆาตกรรม",2023-06-16,ไทยรัฐ,https://www.thairath.co.th/news/local/bangkok/2702400
2023,Jun,อาชญากรรม,หนุ่ม,ฆ่าโหดสาวใหญ่แทงพรุน-ยัดรถขับลงน้ำตร.สงสัยหนุ่มคนสนิทคาดปมหึงหวง,2023-06-09,ไทยรัฐ,https://www.thairath.co.th/news/crime/2700480
2023,Jun,อาชญากรรม,หนุ่ม,ส่งกลับเวียงจันทน์หนุ่มลาวชิงทองหนัก45บาทหนีมาใช้เงินขอนแก่น,2023-06-12,ไทยรัฐ,https://www.thairath.co.th/news/crime/2701278
2023,Jun,อาชญากรรม,สาว,"ผู้ว่าฯสั่งย้ายด่วน""ปลัดสาวเมืองกระบี่""รีดเงินแสนค่าต่อใบอนุญาตโรงแรม",2023-06-14,ไทยรัฐ,https://www.thairath.co.th/news/crime/2701875
2023,Jun,อาชญากรรม,สาว,รัวโหดดับ3ศพปมขัดแย้งมรดกอดีตข้าราชการเกษียณยิงหลานเขย-หลานสาว,2023-06-13,ไทยรัฐ,https://www.thairath.co.th/news/crime/2701466
2023,Jun,อาชญากรรม,แก๊ง,"พบตำรวจแก๊งผู้การชลฯรีด140ล้านรายงานเท็จเผย""บอย""ชี้เป้าจับ""เป้""",2023-06-21,ไทยรัฐ,https://www.thairath.co.th/news/crime/2703550
2023,Jun,อาชญากรรม,แก๊ง,"ตร.PCT5แกะรอยรวบ""อาฟู่""ล่ามบอสใหญ่แก๊งคอลฯหลอกคนสูญเงิน16ล้าน",2023-06-14,ไทยรัฐ,https://www.thairath.co.th/news/crime/2701726
2023,Jun,อาชญากรรม,พนัน,"""อัจฉริยะ""แจ้งความ3ตร.อ้างเรียกเงิน-เกี่ยวข้องเว็บพนัน",2023-06-26,ThaiPBS,https://www.thaipbs.or.th/news/content/329109
2023,Jun,อาชญากรรม,พนัน,ออกหมายจับตร.เพิ่ม2นายเอี่ยวรีดเงินเว็บพนัน140ล้านบาท,2023-06-26,ThaiPBS,https://www.thaipbs.or.th/news/content/329110
2023,Jun,อาชญากรรม,บิ๊กโจ๊ก,“บิ๊กโจ๊ก”จ่อแจ้งข้อหาม.157ตร.3นายคดีถอนอายัดบัญชี176ล้าน,2023-06-12,ThaiPBS,https://www.thaipbs.or.th/news/content/328705
2023,Jun,อาชญากรรม,บิ๊กโจ๊ก,"""บิ๊กโจ๊ก""เผย2คนร่วมแก๊งรีดเว็บพนัน140ล้านหนีออกนอกประเทศ",2023-06-18,ThaiPBS,https://www.thaipbs.or.th/news/content/328882
2023,Jun,อาชญากรรม,เว็บพนัน,สอบเพิ่มพยาน4คน-ตรวจกระเป๋าใส่เงิน28ล้านคดีรีดเงินเว็บพนัน,2023-06-20,ThaiPBS,https://www.thaipbs.or.th/news/content/328930
2023,Jun,อาชญากรรม,เว็บพนัน,"“บิ๊กโจ๊ก”ประสานปปง.ยึดทรัพย์""บอย""คดีรีดเงินเว็บพนัน",2023-06-19,ThaiPBS,https://www.thaipbs.or.th/news/content/328898
2023,Jul,อาชญากรรม,ตำรวจ,ฆ่ายัดถังลูกบุญธรรมตำรวจนำตัวสาววัย30ไปค้นหาหลักฐานเพิ่มเติมที่บ้านพัก,2023-07-04,ไทยรัฐ,https://www.thairath.co.th/news/crime/2706772
2023,Jul,อาชญากรรม,ตำรวจ,จับแก๊งคอลฯอ้างเป็นตำรวจตุ๋นหน.สำนักปลัดฯสูญเงินกว่า3ล้านบาท,2023-07-05,ไทยรัฐ,https://www.thairath.co.th/news/crime/2706980
2023,Jul,อาชญากรรม,จับ,DSIจับ2ผู้ต้องหาคดีแชร์ลูกโซ่DCHLหนีคดีนานกว่า10ปี,2023-07-28,ThaiPBS,https://www.thaipbs.or.th/news/content/330115
2023,Jul,อาชญากรรม,จับ,จับสาวบัญชีม้าสมุนแก๊งคอลเซ็นเตอร์โทรหลอกแพทย์หญิงเสียหายกว่า100ล้าน,2023-07-05,ไทยรัฐ,https://www.thairath.co.th/news/crime/2707021
2023,Jul,อาชญากรรม,ดับ,ยกแก๊งไปล่าอริถูกยิงดับซะเองขี่จยย.สวนทางกันโดน2นัด-เจ็บอีก3,2023-07-31,ไทยรัฐ,https://www.thairath.co.th/news/crime/2713587
2023,Jul,อาชญากรรม,ตาย,"""ธาริต""เปิดใจสลายชุมนุม53ตาย99ศพรับมีทหารใหญ่เอี่ยวและทำปว.57",2023-07-08,ไทยรัฐ,https://www.thairath.co.th/news/politic/2707943
2023,Jul,อาชญากรรม,ฆ่า,มาดามเพธามอบตัวร่วมฆ่าฮันส์ปีเตอร์ตีหน้ายักษ์กระชากมือถือนักข่าว (คลิป),2023-07-11,ไทยรัฐ,https://www.thairath.co.th/news/crime/2708683
2023,Jul,อาชญากรรม,ฆ่า,ด่วนพบแล้วจนท.ราชภัฏกาญจน์ถูกเพื่อนสนิทลวงฆ่าทิ้งในป่าศรีสวัสดิ์(คลิป),2023-07-06,ไทยรัฐ,https://www.thairath.co.th/news/crime/2707382
2023,Jul,อาชญากรรม,คดี,อดีตพันจ่าทัพฟ้าสารภาพแล้วปาดคอเพื่อนร่วมวงเหล้าดับพบเคยต้องโทษคดีฆ่าเมีย,2023-07-19,ไทยรัฐ,https://www.thairath.co.th/news/crime/2710714
2023,Jul,อาชญากรรม,คดี,"ศาลปล่อยตัวชั่วคราว""อดีตโฆษกปชป.""ประกัน2.6แสนคดีเช็คเด้ง3คดี",2023-07-20,ไทยรัฐ,https://www.thairath.co.th/news/crime/2711210
2023,Jul,อาชญากรรม,ศพ,ล่าหนุ่มคว้าไม้ฟาดลูกเลี้ยงดับศพยัดถังน้ำแข็งโบกปูน-ถมดินอำพราง,2023-07-04,ไทยรัฐ,https://www.thairath.co.th/news/crime/2706693
2023,Jul,อาชญากรรม,ศพ,จับแล้วคนร้ายฆ่า4ศพสวนยางนาสักหลังหนีกบดานป่าเชิงเขาในสุราษฎร์ฯ(คลิป),2023-07-17,ไทยรัฐ,https://www.thairath.co.th/news/crime/2710181
2023,Jul,อาชญากรรม,สาว,"โดนเด้งจนได้""5ตำรวจกาฬสินธุ์""ปมยัดยาสาวขอเงิน5หมื่นแลกอิสรภาพ",2023-07-19,ไทยรัฐ,https://www.thairath.co.th/news/crime/2710757
2023,Jul,อาชญากรรม,สาว,ตำรวจเร่งหาสาเหตุสาว27ปีตกMRTท่าพระเสียชีวิต,2023-07-15,ThaiPBS,https://www.thaipbs.or.th/news/content/329698
2023,Jul,อาชญากรรม,หนุ่ม,ตร.สยบหนุ่มเมายาใช้STOPSTICKหยุดรถหลังชนดะพัง6คัน,2023-07-07,ThaiPBS,https://www.thaipbs.or.th/news/content/329463
